,Plant name,Plant annual CO2 equivalent emissions (tons),elast,permits_post_reduction,prct_change_permits,reduction_target
589,Martinez Refining,279865.318,-0.5,177753.614239677,-36.486015662835015,40.0 percent
590,MCAGCC Cogen Plant,20384.916,-1.0,8223.328535888839,-59.659737936183596,40.0 percent
591,McClellan (CA),2703.689,-1.0,1090.6752279905768,-59.659737936183596,40.0 percent
592,McClure,2862.154,-1.0,1154.6004242700035,-59.659737936183596,40.0 percent
593,McGrath Generating Station,19699.072,-1.0,7946.657268939878,-59.659737936183596,40.0 percent
594,McKittrick Cogen,52270.627,-1.0,21086.107914199973,-59.659737936183596,40.0 percent
595,McKittrick Limited,5112.058,-1.0,2062.217594054291,-59.659737936183596,40.0 percent
596,Metcalf Energy Center,1023914.609,-0.5,650328.9643862041,-36.486015662835015,40.0 percent
597,Midway Peaking,15595.523,-1.0,6291.27484842276,-59.659737936183596,40.0 percent
598,Midway Sunset Cogen,17427.452,-1.0,7030.279807845812,-59.659737936183596,40.0 percent
599,Mira Loma Generating Station,17151.166,-1.0,6918.825311400176,-59.659737936183596,40.0 percent
600,Miramar Energy Facility,20398.922,-1.0,8228.978592993495,-59.65973793618361,40.0 percent
601,Moss Landing Power Plant,2094542.172,-0.5,1330327.1870593952,-36.486015662835015,40.0 percent
602,Mountainview Generating Station,1648689.129,-0.5,1047148.1551616018,-36.486015662835015,40.0 percent
603,Municipal Cogen Plant,3625.609,-1.0,1462.580172009313,-59.659737936183596,40.0 percent
604,Naval Hospital Medical Center,4653.196,-1.0,1877.1114607430218,-59.65973793618361,40.0 percent
605,NCPA Combustion Turbine Project #2,4151.596,-1.0,1674.7647062309188,-59.659737936183596,40.0 percent
606,New-Indy Ontario Mill,169995.159,-1.0,68576.49263640137,-59.659737936183596,40.0 percent
607,Niland Gas Turbine Plant,59138.942,-1.0,23856.80418456838,-59.65973793618361,40.0 percent
608,Olive View Medical Center,3311.309,-1.0,1335.790728342738,-59.65973793618361,40.0 percent
609,OLS Energy Chino,4534.876,-1.0,1829.3808626691145,-59.659737936183596,40.0 percent
610,One Market Plaza,1166.655,-1.0,470.6316843806172,-59.659737936183596,40.0 percent
611,Orange Grove Project,12505.86,-1.0,5044.896697333989,-59.659737936183596,40.0 percent
612,"Ormond Beach Power, LLC.",208639.003,-1.0,84165.52057753375,-59.659737936183596,40.0 percent
613,Oroville Cogeneration LP,67.69,-1.0,27.306323390997317,-59.659737936183596,40.0 percent
614,"Otay Mesa Energy Center, LLC",1103234.834,-0.5,700708.3996689081,-36.486015662835015,40.0 percent
615,Oxnard,193498.657,-1.0,78057.8653237652,-59.65973793618361,40.0 percent
616,Oxnard Paper Mill,63100.414,-1.0,25454.872370953086,-59.65973793618361,40.0 percent
617,P Plant,13251.602,-1.0,5345.730974453934,-59.65973793618361,40.0 percent
618,Palomar Energy Center,998590.572,-0.5,634244.6594924863,-36.486015662835015,40.0 percent
619,Panoche Energy Center,401361.052,-0.5,254920.3957027606,-36.486015662835015,40.0 percent
620,Parnassus Central Utility Plant,23663.626,-1.0,9545.968742201392,-59.65973793618361,40.0 percent
621,Pastoria Energy Facility,1504657.179,-0.5,955667.7249980886,-36.486015662835015,40.0 percent
622,PE Berkeley,57409.321,-1.0,23159.07054045758,-59.65973793618361,40.0 percent
623,Pebbly Beach Generating Station Hybrid,25059.577,-1.0,10109.099033883858,-59.65973793618361,40.0 percent
624,Pio Pico Energy Center LLC,48348.348,-1.0,19503.85028672593,-59.65973793618361,40.0 percent
625,Procter and Gamble Power Plant,279927.13,-0.5,177792.87350367545,-36.48601566283502,40.0 percent
626,Q Plant,11271.428,-1.0,4546.923593534379,-59.65973793618361,40.0 percent
627,Red Bluff,8775.573,-1.0,3540.089145801514,-59.65973793618361,40.0 percent
628,Redding Power Plant,207242.3,-1.0,83602.08692708056,-59.659737936183596,40.0 percent
629,Regional Wastewater Control Facility,455.639,-1.0,183.80596666495236,-59.65973793618361,40.0 percent
630,Richmond Cogen,268904.792,-0.5,170792.14747276608,-36.486015662835015,40.0 percent
631,Ripon Generation Station,14608.283,-1.0,5893.019645223939,-59.65973793618361,40.0 percent
632,Riverside Energy Resource Center,50900.61,-1.0,20533.439466081134,-59.659737936183596,40.0 percent
633,Riverview Energy Center,11500.924,-1.0,4639.502881360355,-59.65973793618361,40.0 percent
634,Rockwood,2796.207,-1.0,1127.9972316467783,-59.65973793618361,40.0 percent
635,Roseville Energy Park,300025.419,-0.5,190558.09763117362,-36.486015662835015,40.0 percent
636,Roseville Power Plant #2,6010.929,-1.0,2424.824511069938,-59.659737936183596,40.0 percent
637,Russell City Energy Company LLC,455825.103,-0.5,289512.68452428613,-36.48601566283502,40.0 percent
638,Saint Agnes Medical Center,7201.038,-1.0,2904.9176005150025,-59.65973793618361,40.0 percent
639,Salinas River Cogeneration Facility,105294.363,-1.0,42476.02197262613,-59.659737936183596,40.0 percent
640,San Diego State University,23062.875,-1.0,9303.624214450396,-59.659737936183596,40.0 percent
641,San Jose Cogeneration,10309.776,-1.0,4158.9906565924475,-59.659737936183596,40.0 percent
642,Santa Clara Cogen,14859.926,-1.0,5994.533090889189,-59.659737936183596,40.0 percent
643,"SC 1 Data Center, Phase 2",1040.918,-1.0,419.9090490694363,-59.659737936183596,40.0 percent
644,Scattergood Generating Station,838436.516,-0.5,532524.4374493118,-36.486015662835,40.0 percent
645,SEGS IX,0.0,-1.0,0.0,,40.0 percent
646,"Sentinel Energy Center, LLC",302013.567,-0.5,191820.84964049328,-36.486015662835015,40.0 percent
647,Sierra Nevada Brewing Co Hybrid,2664.466,-1.0,1074.8525670012862,-59.659737936183596,40.0 percent
648,SJ/SC WPCP,14042.361,-1.0,5664.725227347149,-59.659737936183596,40.0 percent
649,Solano County Cogen Plant,2968.637,-1.0,1197.5559455234172,-59.659737936183596,40.0 percent
650,South Belridge Cogeneration Facility,163656.506,-1.0,66019.46340488539,-59.65973793618361,40.0 percent
651,Southeast Kern River Cogen,27934.974,-1.0,11269.041719058972,-59.659737936183596,40.0 percent
652,Spreckels Sugar Company,6869.027,-1.0,2770.9834930343054,-59.659737936183596,40.0 percent
653,Springs Generating Station,1196.543,-1.0,482.6885819062506,-59.659737936183596,40.0 percent
654,SRI International Cogen Project,9840.219,-1.0,3969.5701322534524,-59.65973793618361,40.0 percent
655,Stanton Energy Reliability Center,1478.542,-1.0,596.4477175235921,-59.65973793618361,40.0 percent
656,Sunnyvale City of WPCP,1872.919,-1.0,755.5404328430094,-59.659737936183596,40.0 percent
657,Sunrise Power Company,1170737.387,-0.5,743581.9606085146,-36.48601566283502,40.0 percent
658,Sycamore Cogeneration,160936.646,-1.0,64922.264753116484,-59.65973793618361,40.0 percent
659,Taft 26C Cogen,19703.812,-1.0,7948.569397361703,-59.65973793618361,40.0 percent
660,THUMS,112143.021,-1.0,45238.78855768065,-59.659737936183596,40.0 percent
661,Tracy Combined Cycle Power Plant,186008.093,-1.0,75036.15217610732,-59.659737936183596,40.0 percent
662,Transamerica Pyramid,465.042,-1.0,187.59916150681303,-59.659737936183596,40.0 percent
663,UCI Facilities Management Central Plant,33317.064,-1.0,13440.190929569428,-59.65973793618361,40.0 percent
664,UCLA So Campus Cogen Project,78395.145,-1.0,31624.80693830886,-59.659737936183596,40.0 percent
665,Univ of Calif Santa Cruz Cogeneration,11923.472,-1.0,4809.95985190577,-59.659737936183596,40.0 percent
666,University of California San Diego Hybrid,79277.789,-1.0,31980.86784099941,-59.659737936183596,40.0 percent
667,US Borax,94073.192,-1.0,37949.37218459716,-59.659737936183596,40.0 percent
668,Valero Refinery Cogeneration Unit 1,96592.907,-1.0,38965.83181885845,-59.659737936183596,40.0 percent
669,Valero Wilmington Cogeneration Plant,109705.647,-1.0,44255.54549860533,-59.659737936183596,40.0 percent
670,Valley Generating Station,870120.683,-0.5,552648.3143150529,-36.486015662835015,40.0 percent
671,W Plant,10590.545,-1.0,4272.2536069864045,-59.659737936183596,40.0 percent
672,Walnut,632.951,-1.0,255.3340921355465,-59.659737936183596,40.0 percent
673,Walnut Creek Energy Park,268523.291,-0.5,170549.84098737995,-36.48601566283502,40.0 percent
674,Walnut Energy Center,727544.111,-0.5,462092.25270650623,-36.486015662835015,40.0 percent
675,Watkins Manufacturing Co.,6664.355,-1.0,2688.418271863051,-59.659737936183596,40.0 percent
676,Watson Cogeneration,853542.527,-0.5,542118.8669098222,-36.486015662835015,40.0 percent
677,Welport Lease Project,12706.084,-1.0,5125.667583648645,-59.65973793618361,40.0 percent
678,Western Power & Steam Inc,17030.606,-1.0,6870.1910914560385,-59.659737936183596,40.0 percent
679,Wolfskill Energy Center,6077.536,-1.0,2451.6939494227845,-59.659737936183596,40.0 percent
680,Woodland Generation Station,159354.7,-1.0,64284.10359100843,-59.659737936183596,40.0 percent
681,Yuba City Cogen Partners,11475.57,-1.0,4629.275011316695,-59.659737936183596,40.0 percent
682,Yuba City Energy Center,31818.661,-1.0,12835.731232597343,-59.659737936183596,40.0 percent
683,Yuba City Energy Center,43483.559,-1.0,17541.381655274217,-59.65973793618361,40.0 percent
684,Aera San Ardo Cogen Facility,7334.66,-1.0,2120.5566779250976,-71.08854837272487,50.0 percent
685,AES Alamitos,1936315.461,-0.5,1041144.6268485261,-46.23062988347816,50.0 percent
686,AES Alamitos Energy Center,1402141.203,-0.5,753922.4929973219,-46.23062988347816,50.0 percent
687,AES Huntington Beach,1692693.487,-0.5,910150.6259632896,-46.230629883478144,50.0 percent
688,AES Huntington Beach Energy Project,1567415.034,-0.5,842789.1908934667,-46.23062988347816,50.0 percent
689,AES Redondo Beach,218036.063,-1.0,63037.39088426011,-71.08854837272489,50.0 percent
690,Agnews Power Plant,14720.998,-1.0,4256.054215822138,-71.08854837272489,50.0 percent
691,Agua Mansa Power,8594.314,-1.0,2484.7409348061337,-71.08854837272489,50.0 percent
692,Alameda,14476.637,-1.0,4185.405903511212,-71.08854837272489,50.0 percent
693,Algonquin Power Sanger,77902.889,-1.0,22522.85606948483,-71.08854837272489,50.0 percent
694,Almond Power Plant,181188.208,-1.0,52384.14111024664,-71.08854837272489,50.0 percent
695,AltaGas Ripon Energy Inc.,2207.86,-1.0,638.3243758979565,-71.08854837272489,50.0 percent
696,Argus Cogen Plant,155559.472,-1.0,44974.50149892459,-71.08854837272489,50.0 percent
697,B Braun Medical,10784.9,-1.0,3118.0711465499944,-71.08854837272489,50.0 percent
698,Badger Creek Limited,13428.32,-1.0,3882.3222411557103,-71.08854837272489,50.0 percent
699,Barre Generating Station,14117.569,-1.0,4081.594132382188,-71.08854837272489,50.0 percent
700,Bear Mountain Limited,41458.682,-1.0,11986.306791735818,-71.08854837272489,50.0 percent
701,Bear Valley Power Plant,1966.938,-1.0,568.6703284084928,-71.08854837272489,50.0 percent
702,Berry Cogen,85706.828,-1.0,24779.088118491887,-71.08854837272489,50.0 percent
703,Berry Cogen Tanne Hills 18,42489.515,-1.0,12284.335575888806,-71.08854837272489,50.0 percent
704,Berry NMW Cogens,44086.008,-1.0,12745.904877316641,-71.08854837272487,50.0 percent
705,Berry Placerita Cogen,3355.329,-1.0,970.0743207709342,-71.08854837272489,50.0 percent
706,Biola University Hybrid,2264.083,-1.0,654.5792613463594,-71.08854837272489,50.0 percent
707,Blacksand Generating Facility,42621.665,-1.0,12322.542059214251,-71.08854837272489,50.0 percent
708,Blythe Energy,723207.167,-0.5,388863.93833344226,-46.230629883478144,50.0 percent
709,Broadridge Cogen,9593.587,-1.0,2773.6452648255545,-71.08854837272489,50.0 percent
710,C P Kelco San Diego Plant,29773.195,-1.0,8607.862870319295,-71.08854837272489,50.0 percent
711,Cabrillo Power I Encina Power Station,210988.243,-1.0,60999.76381418269,-71.08854837272487,50.0 percent
712,California Institute of Technology,9723.373,-1.0,2811.16828143453,-71.08854837272487,50.0 percent
713,CalPeak Power - Border,11553.573,-1.0,3340.3056691169195,-71.08854837272487,50.0 percent
714,CalPeak Power - Enterprise,9876.409,-1.0,2855.4132105468466,-71.08854837272487,50.0 percent
715,CalPeak Power - Panoche,4683.876,-1.0,1354.176544021549,-71.08854837272487,50.0 percent
716,CalPeak Power - Vaca Dixon,8585.005,-1.0,2482.0495677741505,-71.08854837272487,50.0 percent
717,"Calpine Gilroy Cogen, LP",32148.969,-1.0,9294.733621102674,-71.08854837272489,50.0 percent
718,Calpine Sutter Energy Center,1151500.143,-0.5,619154.3737819484,-46.230629883478144,50.0 percent
719,Campbell Power Plant,443337.754,-0.5,238379.91781453515,-46.23062988347816,50.0 percent
720,Canyon Power Plant,89564.205,-1.0,25894.311803928525,-71.08854837272489,50.0 percent
721,Carson Cogeneration Company,14248.948,-1.0,4119.577708415586,-71.08854837272489,50.0 percent
722,Carson Power Plant,94720.233,-1.0,27384.994345037285,-71.08854837272489,50.0 percent
723,CCCSD Wastewater Treatment Plnt,7362.973,-1.0,2128.742377224328,-71.08854837272489,50.0 percent
724,Center Generating Station,5594.467,-1.0,1617.4416205088696,-71.08854837272489,50.0 percent
725,Central Utilities Plant LAX 2,11655.102,-1.0,3369.659176839575,-71.08854837272489,50.0 percent
726,Century Generating Facility,1482.691,-1.0,428.6674912469618,-71.08854837272489,50.0 percent
727,Chalk Cliff Limited,5957.705,-1.0,1722.4589991707514,-71.08854837272487,50.0 percent
728,Childrens Hospital,11646.577,-1.0,3367.1944755883496,-71.08854837272489,50.0 percent
729,Chowchilla II,13153.485,-1.0,3802.8634530758895,-71.08854837272487,50.0 percent
730,Chula Vista Energy Center,2052.087,-1.0,593.2881403546013,-71.08854837272487,50.0 percent
731,Civic Center,0.0,-1.0,0.0,,50.0 percent
732,Clearwater Power Plant,7022.481,-1.0,2030.3011973495861,-71.08854837272489,50.0 percent
733,Coachella,2762.971,-1.0,798.8150241406398,-71.08854837272487,50.0 percent
734,Coalinga 25D Cogen,17183.167,-1.0,4967.903015238902,-71.08854837272487,50.0 percent
735,Coalinga Cogeneration Facility,14536.454,-1.0,4202.699866531099,-71.08854837272489,50.0 percent
736,Colusa Generating Station,1111690.139,-0.5,597748.7853877861,-46.23062988347816,50.0 percent
737,Cosumnes Power Plant,421371.121,-0.5,226568.59761462707,-46.23062988347816,50.0 percent
738,Creed Energy Center,6782.703,-1.0,1960.9778968667385,-71.08854837272489,50.0 percent
739,Crockett Cogen Project,533581.142,-0.5,286903.219113944,-46.23062988347816,50.0 percent
740,CSUCI Site Authority,3180.715,-1.0,919.5908786264839,-71.08854837272489,50.0 percent
741,CSUF Trigeneration,11003.712,-1.0,3181.3328720846675,-71.08854837272489,50.0 percent
742,Cuyamaca Peak Energy,8423.763,-1.0,2435.4321649413,-71.08854837272487,50.0 percent
743,Cymric 31X Cogen,11428.965,-1.0,3304.279687473204,-71.08854837272489,50.0 percent
744,Cymric 36W Cogen,14245.032,-1.0,4118.445535969861,-71.08854837272489,50.0 percent
745,Cymric 6Z Cogen,12467.034,-1.0,3604.400504265943,-71.08854837272487,50.0 percent
746,"Delano Energy Center, LLC",9370.498,-1.0,2709.1469965047827,-71.08854837272489,50.0 percent
747,"Delta Energy Center, LLC",1699599.628,-0.5,913864.0144783484,-46.23062988347816,50.0 percent
748,Dome Project,18244.529,-1.0,5274.758176459181,-71.08854837272487,50.0 percent
749,Donald Von Raesfeld,337437.243,-0.5,181437.88009965722,-46.230629883478144,50.0 percent
750,Double C Generation Limited Partnership,25636.161,-1.0,7411.786286605371,-71.08854837272487,50.0 percent
751,Drews Generating Facility,860.372,-1.0,248.7460345946195,-71.08854837272489,50.0 percent
752,Dynegy Oakland Power Plant,36049.361,-1.0,10422.393567456782,-71.08854837272489,50.0 percent
753,E. F. Oxnard Energy Facility,2194.086,-1.0,634.3421125508155,-71.08854837272489,50.0 percent
754,El Cajon Energy Center,8760.122,-1.0,2532.678434520286,-71.08854837272487,50.0 percent
755,El Centro,537874.73,-0.5,289211.85433694255,-46.23062988347816,50.0 percent
756,El Segundo,145014.353,-1.0,41925.75452020099,-71.08854837272487,50.0 percent
757,El Segundo Cogen,767752.273,-0.5,412815.5612473792,-46.23062988347816,50.0 percent
758,Elk Hills Cogen,2506.621,-1.0,724.7005178941199,-71.08854837272489,50.0 percent
759,Elk Hills Power,1288658.882,-0.5,692903.7638020124,-46.23062988347816,50.0 percent
760,Ellwood,3542.064,-1.0,1024.0621199671261,-71.08854837272489,50.0 percent
761,Energy Center,2766.997,-1.0,799.9789991831537,-71.08854837272489,50.0 percent
762,"Escondido Energy Center, LLC",7541.493,-1.0,2180.3551006693397,-71.08854837272487,50.0 percent
763,Fairhaven Power,0.0,-1.0,0.0,,50.0 percent
764,Feather River Energy Center,46705.006,-1.0,13503.095217205944,-71.08854837272487,50.0 percent
765,"Fresno Cogeneration Partners, LP",6192.699,-1.0,1790.3991758077502,-71.08854837272487,50.0 percent
766,Gateway Generating Station,1067881.592,-0.5,574193.2056086857,-46.230629883478144,50.0 percent
767,Gianera,6251.018,-1.0,1807.2600452822608,-71.08854837272489,50.0 percent
768,"Gilroy Energy Center, LLC",17857.179,-1.0,5162.7696685809315,-71.08854837272489,50.0 percent
769,Glass House Camarillo Cultivation,22932.647,-1.0,6630.161144258759,-71.08854837272489,50.0 percent
770,Glenarm,29802.557,-1.0,8616.351850746096,-71.08854837272489,50.0 percent
771,Goal Line,4629.754,-1.0,1338.529088171835,-71.08854837272489,50.0 percent
772,Goose Haven Energy Center,8746.963,-1.0,2528.873976600653,-71.08854837272487,50.0 percent
773,Grapeland Generating Station,7856.666,-1.0,2271.4761901065713,-71.08854837272489,50.0 percent
774,Grayson Power Plant,75967.928,-1.0,21963.430755963192,-71.08854837272489,50.0 percent
775,Grossmont Hospital,9707.569,-1.0,2806.5991156193554,-71.08854837272487,50.0 percent
776,H. Gonzales,305.572,-1.0,88.34530096649713,-71.08854837272489,50.0 percent
777,Hanford Energy Park Peaker,11422.498,-1.0,3302.409983896468,-71.08854837272489,50.0 percent
778,Harbor Cogen,15412.111,-1.0,4455.865016506948,-71.08854837272487,50.0 percent
779,Harbor Generating Station,72683.061,-1.0,21013.72802223787,-71.08854837272489,50.0 percent
780,Haynes Generating Station,1175696.555,-0.5,632164.6321051468,-46.23062988347816,50.0 percent
781,Henrietta Peaker Plant,29136.992,-1.0,8423.927347723022,-71.08854837272489,50.0 percent
782,High Desert Power Project,1808231.465,-0.5,972274.6689792552,-46.23062988347816,50.0 percent
783,High Sierra Cogeneration Plant,12698.835,-1.0,3671.4175382524827,-71.08854837272487,50.0 percent
784,High Sierra Limited,23055.803,-1.0,6665.7673316248465,-71.08854837272487,50.0 percent
785,Hoag Hospital Cogen Plant,1432.927,-1.0,414.2799964591645,-71.08854837272489,50.0 percent
786,Humboldt Bay,232823.051,-1.0,67312.5237670111,-71.08854837272487,50.0 percent
787,Indigo Generation Facility,20605.172,-1.0,5957.2543354968375,-71.08854837272489,50.0 percent
788,Kaweah Delta District Hospital,20324.849,-1.0,5876.208886951711,-71.08854837272487,50.0 percent
789,Kern Front Limited,14309.196,-1.0,4136.996279791987,-71.08854837272487,50.0 percent
790,Kern Oil & Refining Co,27373.289,-1.0,7914.015208029222,-71.08854837272489,50.0 percent
791,Kern River Cogeneration,150227.455,-1.0,43432.937983211494,-71.08854837272489,50.0 percent
792,Kern River Eastridge Cogen,63405.968,-1.0,18331.585767125543,-71.08854837272489,50.0 percent
793,King City Peaking,5451.607,-1.0,1576.1387207141445,-71.08854837272489,50.0 percent
794,King City Power Plant,28781.266,-1.0,8321.08179730738,-71.08854837272489,50.0 percent
795,Kingsburg Cogen Facility,8439.302,-1.0,2439.924715409662,-71.08854837272487,50.0 percent
796,Kyocera International Inc.(San Diego),7073.598,-1.0,2045.0798640779003,-71.08854837272489,50.0 percent
797,La Paloma Generating Plant,767713.906,-0.5,412794.9315531466,-46.230629883478144,50.0 percent
798,Lake,9408.349,-1.0,2720.090270060223,-71.08854837272487,50.0 percent
799,Lambie Energy Center,7073.824,-1.0,2045.1452039585781,-71.08854837272487,50.0 percent
800,Larkspur Energy Faciity,20788.508,-1.0,6010.2594344522195,-71.08854837272489,50.0 percent
801,Linde Wilmington,0.0,-1.0,0.0,,50.0 percent
802,Live Oak Limited,30472.214,-1.0,8809.959410369758,-71.08854837272487,50.0 percent
803,Lodi,4464.746,-1.0,1290.8228800707009,-71.08854837272489,50.0 percent
804,Lodi Energy Center,362336.579,-0.5,194826.09623005358,-46.23062988347816,50.0 percent
805,Loma Linda University Cogen,20931.491,-1.0,6051.597895332447,-71.08854837272487,50.0 percent
806,Long Beach Generating Station,16098.177,-1.0,4654.216656228129,-71.08854837272489,50.0 percent
807,Los Angeles Refinery Wilmington,85610.601,-1.0,24751.267495934513,-71.08854837272487,50.0 percent
808,Los Esteros Critical Energy Facility,96117.306,-1.0,27788.908429630006,-71.08854837272489,50.0 percent
809,"Los Medanos Energy Center, LLC",1409966.577,-0.5,758130.147306384,-46.230629883478144,50.0 percent
810,Lost Hills Cogeneration Plant,984.914,-1.0,284.7529346802605,-71.08854837272487,50.0 percent
811,Magnolia Power Project,671894.137,-0.5,361273.24531474034,-46.23062988347816,50.0 percent
812,Malaga Power,10486.896,-1.0,3031.91386424265,-71.08854837272487,50.0 percent
813,Malburg Generating Station,235991.25,-1.0,68228.4960883519,-71.08854837272489,50.0 percent
814,Marathon Bay Area Cogen,170259.211,-1.0,49224.40942924529,-71.08854837272489,50.0 percent
815,Mariposa Energy Project,57360.989,-1.0,16583.894587661605,-71.08854837272487,50.0 percent
816,Marsh Landing Generating Station,94353.363,-1.0,27278.926902452306,-71.08854837272487,50.0 percent
817,Martinez Refining,279865.318,-0.5,150481.81866320086,-46.230629883478144,50.0 percent
818,MCAGCC Cogen Plant,20384.916,-1.0,5893.575128600667,-71.08854837272489,50.0 percent
819,McClellan (CA),2703.689,-1.0,781.6757373869585,-71.08854837272487,50.0 percent
820,McClure,2862.154,-1.0,827.49026920812,-71.08854837272487,50.0 percent
821,McGrath Generating Station,19699.072,-1.0,5695.287672302098,-71.08854837272487,50.0 percent
822,McKittrick Cogen,52270.627,-1.0,15112.19704037841,-71.08854837272487,50.0 percent
823,McKittrick Limited,5112.058,-1.0,1477.9701758282479,-71.08854837272489,50.0 percent
824,Metcalf Energy Center,1023914.609,-0.5,550552.4357903475,-46.23062988347816,50.0 percent
825,Midway Peaking,15595.523,-1.0,4508.892088165566,-71.08854837272487,50.0 percent
826,Midway Sunset Cogen,17427.452,-1.0,5038.529354846591,-71.08854837272489,50.0 percent
827,Mira Loma Generating Station,17151.166,-1.0,4958.651061603658,-71.08854837272489,50.0 percent
828,Miramar Energy Facility,20398.922,-1.0,5897.624466515583,-71.08854837272487,50.0 percent
829,Moss Landing Power Plant,2094542.172,-0.5,1126222.1327093157,-46.230629883478144,50.0 percent
830,Mountainview Generating Station,1648689.129,-0.5,886489.7598428703,-46.23062988347816,50.0 percent
831,Municipal Cogen Plant,3625.609,-1.0,1048.2161922291332,-71.08854837272489,50.0 percent
832,Naval Hospital Medical Center,4653.196,-1.0,1345.3065106623008,-71.08854837272489,50.0 percent
833,NCPA Combustion Turbine Project #2,4151.596,-1.0,1200.286669299889,-71.08854837272487,50.0 percent
834,New-Indy Ontario Mill,169995.159,-1.0,49148.06816299444,-71.08854837272487,50.0 percent
835,Niland Gas Turbine Plant,59138.942,-1.0,17097.926609212293,-71.08854837272487,50.0 percent
836,Olive View Medical Center,3311.309,-1.0,957.3474997646076,-71.08854837272489,50.0 percent
837,OLS Energy Chino,4534.876,-1.0,1311.0984810969092,-71.08854837272487,50.0 percent
838,One Market Plaza,1166.655,-1.0,337.2968959821866,-71.08854837272487,50.0 percent
839,Orange Grove Project,12505.86,-1.0,3615.6256644747486,-71.08854837272489,50.0 percent
840,"Ormond Beach Power, LLC.",208639.003,-1.0,60320.56442797409,-71.08854837272489,50.0 percent
841,Oroville Cogeneration LP,67.69,-1.0,19.57016160650253,-71.08854837272487,50.0 percent
842,"Otay Mesa Energy Center, LLC",1103234.834,-0.5,593202.4211478553,-46.23062988347816,50.0 percent
843,Oxnard,193498.657,-1.0,55943.27061798201,-71.08854837272489,50.0 percent
844,Oxnard Paper Mill,63100.414,-1.0,18243.245670220338,-71.08854837272489,50.0 percent
845,P Plant,13251.602,-1.0,3831.230502069023,-71.08854837272489,50.0 percent
846,Palomar Energy Center,998590.572,-0.5,536935.8606073726,-46.23062988347816,50.0 percent
847,Panoche Energy Center,401361.052,-0.5,215809.30955344572,-46.23062988347816,50.0 percent
848,Parnassus Central Utility Plant,23663.626,-1.0,6841.497784249299,-71.08854837272489,50.0 percent
849,Pastoria Energy Facility,1504657.179,-0.5,809044.6875613267,-46.230629883478144,50.0 percent
850,PE Berkeley,57409.321,-1.0,16597.8680704621,-71.08854837272487,50.0 percent
851,Pebbly Beach Generating Station Hybrid,25059.577,-1.0,7245.087482354762,-71.08854837272489,50.0 percent
852,Pio Pico Energy Center LLC,48348.348,-1.0,13978.209244606638,-71.08854837272489,50.0 percent
853,Procter and Gamble Power Plant,279927.13,-0.5,150515.05458625726,-46.23062988347816,50.0 percent
854,Q Plant,11271.428,-1.0,3258.7334539231433,-71.08854837272489,50.0 percent
855,Red Bluff,8775.573,-1.0,2537.145542911216,-71.08854837272489,50.0 percent
856,Redding Power Plant,207242.3,-1.0,59916.75731575239,-71.08854837272489,50.0 percent
857,Regional Wastewater Control Facility,455.639,-1.0,131.7318490800001,-71.08854837272487,50.0 percent
858,Richmond Cogen,268904.792,-0.5,144588.41287154323,-46.23062988347816,50.0 percent
859,Ripon Generation Station,14608.283,-1.0,4223.466673120454,-71.08854837272489,50.0 percent
860,Riverside Energy Resource Center,50900.61,-1.0,14716.105238137963,-71.08854837272489,50.0 percent
861,Riverview Energy Center,11500.924,-1.0,3325.084078949675,-71.08854837272489,50.0 percent
862,Rockwood,2796.207,-1.0,808.4240342034808,-71.08854837272489,50.0 percent
863,Roseville Energy Park,300025.419,-0.5,161321.77798575547,-46.230629883478144,50.0 percent
864,Roseville Power Plant #2,6010.929,-1.0,1737.8468301848523,-71.08854837272489,50.0 percent
865,Russell City Energy Company LLC,455825.103,-0.5,245094.2867160869,-46.23062988347816,50.0 percent
866,Saint Agnes Medical Center,7201.038,-1.0,2081.9246180317,-71.08854837272487,50.0 percent
867,Salinas River Cogeneration Facility,105294.363,-1.0,30442.128824992473,-71.08854837272489,50.0 percent
868,San Diego State University,23062.875,-1.0,6667.8119494839275,-71.08854837272487,50.0 percent
869,San Jose Cogeneration,10309.776,-1.0,2980.70590112042,-71.08854837272487,50.0 percent
870,Santa Clara Cogen,14859.926,-1.0,4296.220317338879,-71.08854837272489,50.0 percent
871,"SC 1 Data Center, Phase 2",1040.918,-1.0,300.94450404959963,-71.08854837272489,50.0 percent
872,Scattergood Generating Station,838436.516,-0.5,450822.0334801109,-46.230629883478144,50.0 percent
873,SEGS IX,0.0,-1.0,0.0,,50.0 percent
874,"Sentinel Energy Center, LLC",302013.567,-0.5,162390.7926423397,-46.230629883478144,50.0 percent
875,Sierra Nevada Brewing Co Hybrid,2664.466,-1.0,770.3357987151924,-71.08854837272487,50.0 percent
876,SJ/SC WPCP,14042.361,-1.0,4059.850407842347,-71.08854837272489,50.0 percent
877,Solano County Cogen Plant,2968.637,-1.0,858.2760502443914,-71.08854837272489,50.0 percent
878,South Belridge Cogeneration Facility,163656.506,-1.0,47315.4715670786,-71.08854837272489,50.0 percent
879,Southeast Kern River Cogen,27934.974,-1.0,8076.406495101882,-71.08854837272489,50.0 percent
880,Spreckels Sugar Company,6869.027,-1.0,1985.9354183694675,-71.08854837272489,50.0 percent
881,Springs Generating Station,1196.543,-1.0,345.93795064454656,-71.08854837272487,50.0 percent
882,SRI International Cogen Project,9840.219,-1.0,2844.9501562029354,-71.08854837272489,50.0 percent
